disco,coleccion,tipo,estado,titulo_archivo,anio_archivo,carpeta,nombre_archivo,extension,tamano_mb,ruta_completa,nombre_limpio
movies to-watch,Películas,Película,pendiente,Dangal,2016,NA,2016 - Dangal.mkv,mkv,2744.8,/Volumes/movies to-watch/movies to-watch/2016 - Dangal.mkv,2016 - Dangal
movies to-watch,Películas,Película,pendiente,Hacksaw Ridge,2016,NA,2016 - Hacksaw Ridge.mkv,mkv,3593.2,/Volumes/movies to-watch/movies to-watch/2016 - Hacksaw Ridge.mkv,2016 - Hacksaw Ridge
movies to-watch,Películas,Película,pendiente,Hush,2016,NA,2016 - Hush.mkv,mkv,2042.1,/Volumes/movies to-watch/movies to-watch/2016 - Hush.mkv,2016 - Hush
movies to-watch,Películas,Película,pendiente,Kung Fu Panda,2016,NA,2016 - Kung Fu Panda 3.mkv,mkv,22188.4,/Volumes/movies to-watch/movies to-watch/2016 - Kung Fu Panda 3.mkv,2016 - Kung Fu Panda 3
movies to-watch,Películas,Película,pendiente,Perfect Strangers,2016,NA,2016 - Perfect Strangers.mp4,mp4,1875.1,/Volumes/movies to-watch/movies to-watch/2016 - Perfect Strangers.mp4,2016 - Perfect Strangers
movies to-watch,Películas,Película,pendiente,Shin Godzilla,2016,NA,2016 - Shin Godzilla.mkv,mkv,3269.1,/Volumes/movies to-watch/movies to-watch/2016 - Shin Godzilla.mkv,2016 - Shin Godzilla
movies to-watch,Películas,Película,pendiente,The Handmaiden,2016,NA,2016 - The Handmaiden.mp4,mp4,2674.1,/Volumes/movies to-watch/movies to-watch/2016 - The Handmaiden.mp4,2016 - The Handmaiden
movies to-watch,Películas,Película,pendiente,The Invisible Guest,2016,NA,2016 - The Invisible Guest.mp4,mp4,2074.6,/Volumes/movies to-watch/movies to-watch/2016 - The Invisible Guest.mp4,2016 - The Invisible Guest
movies to-watch,Películas,Película,pendiente,Your Name,2016,NA,2016 - Your Name.mp4,mp4,2077,/Volumes/movies to-watch/movies to-watch/2016 - Your Name.mp4,2016 - Your Name
movies to-watch,Películas,Película,pendiente,T2 Trainspotting,2017,NA,2017 - T2 Trainspotting.mkv,mkv,5101.4,/Volumes/movies to-watch/movies to-watch/2017 - T2 Trainspotting.mkv,2017 - T2 Trainspotting
movies to-watch,Películas,Película,pendiente,Andhadhun,2018,NA,2018 - Andhadhun.mp4,mp4,2283.1,/Volumes/movies to-watch/movies to-watch/2018 - Andhadhun.mp4,2018 - Andhadhun
movies to-watch,Películas,Película,pendiente,Capernaum,2018,NA,2018 - Capernaum.mkv,mkv,3070.8,/Volumes/movies to-watch/movies to-watch/2018 - Capernaum.mkv,2018 - Capernaum
movies to-watch,Películas,Película,pendiente,El Reino,2018,NA,2018 - El Reino.mkv,mkv,3336.1,/Volumes/movies to-watch/movies to-watch/2018 - El Reino.mkv,2018 - El Reino
movies to-watch,Películas,Película,pendiente,High Life,2018,NA,2018 - High Life.mkv,mkv,8949.5,/Volumes/movies to-watch/movies to-watch/2018 - High Life.mkv,2018 - High Life
movies to-watch,Películas,Película,pendiente,The Wolf House,2018,NA,2018 - The Wolf House.mkv,mkv,2987.3,/Volumes/movies to-watch/movies to-watch/2018 - The Wolf House.mkv,2018 - The Wolf House
movies to-watch,Películas,Película,pendiente,Jojo Rabbit,2019,NA,2019 - Jojo Rabbit.mp4,mp4,2117.1,/Volumes/movies to-watch/movies to-watch/2019 - Jojo Rabbit.mp4,2019 - Jojo Rabbit
movies to-watch,Películas,Película,pendiente,Ne Zha,2019,NA,2019 - Ne Zha.mkv,mkv,1436.9,/Volumes/movies to-watch/movies to-watch/2019 - Ne Zha.mkv,2019 - Ne Zha
movies to-watch,Películas,Película,pendiente,The Dirt,2019,NA,2019 - The Dirt.mp4,mp4,1721.1,/Volumes/movies to-watch/movies to-watch/2019 - The Dirt.mp4,2019 - The Dirt
movies to-watch,Películas,Película,pendiente,His House,2020,NA,2020 - His House.mkv,mkv,2605.8,/Volumes/movies to-watch/movies to-watch/2020 - His House.mkv,2020 - His House
movies to-watch,Películas,Película,pendiente,Superman Red Son,2020,NA,2020 - Superman Red Son.mp4,mp4,1546.8,/Volumes/movies to-watch/movies to-watch/2020 - Superman Red Son.mp4,2020 - Superman Red Son
movies to-watch,Películas,Película,pendiente,The Gentlemen,2020,NA,2020 - The Gentlemen.mkv,mkv,4612.1,/Volumes/movies to-watch/movies to-watch/2020 - The Gentlemen.mkv,2020 - The Gentlemen
movies to-watch,Películas,Película,pendiente,The Way Back,2020,NA,2020 - The Way Back.mkv,mkv,3842.6,/Volumes/movies to-watch/movies to-watch/2020 - The Way Back.mkv,2020 - The Way Back
movies to-watch,Películas,Película,pendiente,Belfast,2021,NA,2021 - Belfast (4K).mkv,mkv,10805.1,/Volumes/movies to-watch/movies to-watch/2021 - Belfast (4K).mkv,2021 - Belfast (4K)
movies to-watch,Películas,Película,pendiente,Blood Red Sky,2021,NA,2021 - Blood Red Sky.mkv,mkv,2834.2,/Volumes/movies to-watch/movies to-watch/2021 - Blood Red Sky.mkv,2021 - Blood Red Sky
movies to-watch,Películas,Película,pendiente,Cow,2021,NA,2021 - Cow.mp4,mp4,1908.8,/Volumes/movies to-watch/movies to-watch/2021 - Cow.mp4,2021 - Cow
movies to-watch,Películas,Película,pendiente,Ghostbusters Afterlife,2021,NA,2021 - Ghostbusters Afterlife (4K).mkv,mkv,13401.6,/Volumes/movies to-watch/movies to-watch/2021 - Ghostbusters Afterlife (4K).mkv,2021 - Ghostbusters Afterlife (4K)
movies to-watch,Películas,Película,pendiente,Last Night in Soho,2021,NA,2021 - Last Night in Soho.mp4,mp4,2207.3,/Volumes/movies to-watch/movies to-watch/2021 - Last Night in Soho.mp4,2021 - Last Night in Soho
movies to-watch,Películas,Película,pendiente,Licorice Pizza,2021,NA,2021 - Licorice Pizza.mp4,mp4,2517.6,/Volumes/movies to-watch/movies to-watch/2021 - Licorice Pizza.mp4,2021 - Licorice Pizza
movies to-watch,Películas,Película,pendiente,Nobody,2021,NA,2021 - Nobody.mkv,mkv,6563.7,/Volumes/movies to-watch/movies to-watch/2021 - Nobody.mkv,2021 - Nobody
movies to-watch,Películas,Película,pendiente,Saloum,2021,NA,2021 - Saloum.mp4,mp4,1340.5,/Volumes/movies to-watch/movies to-watch/2021 - Saloum.mp4,2021 - Saloum
movies to-watch,Películas,Película,pendiente,The Many Saints of Newark,2021,NA,2021 - The Many Saints of Newark.mkv,mkv,7749.5,/Volumes/movies to-watch/movies to-watch/2021 - The Many Saints of Newark.mkv,2021 - The Many Saints of Newark
movies to-watch,Películas,Película,pendiente,The Summit of the Gods,2021,NA,2021 - The Summit of the Gods.mkv,mkv,1438.5,/Volumes/movies to-watch/movies to-watch/2021 - The Summit of the Gods.mkv,2021 - The Summit of the Gods
movies to-watch,Películas,Película,pendiente,Were All Going to the Worlds Fair,2021,NA,2021 - Were All Going to the Worlds Fair.mp4,mp4,1675.9,/Volumes/movies to-watch/movies to-watch/2021 - Were All Going to the Worlds Fair.mp4,2021 - Were All Going to the Worlds Fair
movies to-watch,Películas,Película,pendiente,West Side Story,2021,NA,2021 - West Side Story.mp4,mp4,1436.8,/Volumes/movies to-watch/movies to-watch/2021 - West Side Story.mp4,2021 - West Side Story
movies to-watch,Películas,Película,pendiente,Wrath of Man,2021,NA,2021 - Wrath of Man.mp4,mp4,2321.3,/Volumes/movies to-watch/movies to-watch/2021 - Wrath of Man.mp4,2021 - Wrath of Man
movies to-watch,Películas,Película,pendiente,A Wounded Fawn,2022,NA,2022 - A Wounded Fawn.mp4,mp4,1774.6,/Volumes/movies to-watch/movies to-watch/2022 - A Wounded Fawn.mp4,2022 - A Wounded Fawn
movies to-watch,Películas,Película,pendiente,Aftersun,2022,NA,2022 - Aftersun.mkv,mkv,5453,/Volumes/movies to-watch/movies to-watch/2022 - Aftersun.mkv,2022 - Aftersun
movies to-watch,Películas,Película,pendiente,All Quiet on the Western Front,2022,NA,2022 - All Quiet on the Western Front.mkv,mkv,5415.6,/Volumes/movies to-watch/movies to-watch/2022 - All Quiet on the Western Front.mkv,2022 - All Quiet on the Western Front
movies to-watch,Películas,Película,pendiente,Argentina,2022,NA,2022 - Argentina 1985.mp4,mp4,2250.6,/Volumes/movies to-watch/movies to-watch/2022 - Argentina 1985.mp4,2022 - Argentina 1985
movies to-watch,Películas,Película,pendiente,Blonde,2022,NA,2022 - Blonde.mkv,mkv,8631.4,/Volumes/movies to-watch/movies to-watch/2022 - Blonde.mkv,2022 - Blonde
movies to-watch,Películas,Película,pendiente,EO,2022,NA,2022 - EO.mkv,mkv,5652.5,/Volumes/movies to-watch/movies to-watch/2022 - EO.mkv,2022 - EO
movies to-watch,Películas,Película,pendiente,Puss In Boots The Last Wish,2022,NA,2022 - Puss In Boots The Last Wish.mp4,mp4,1932,/Volumes/movies to-watch/movies to-watch/2022 - Puss In Boots The Last Wish.mp4,2022 - Puss In Boots The Last Wish
movies to-watch,Películas,Película,pendiente,Sissy,2022,NA,2022 - Sissy.mp4,mp4,1990.5,/Volumes/movies to-watch/movies to-watch/2022 - Sissy.mp4,2022 - Sissy
movies to-watch,Películas,Película,pendiente,The Bad Guys,2022,NA,2022 - The Bad Guys.mkv,mkv,7537.3,/Volumes/movies to-watch/movies to-watch/2022 - The Bad Guys.mkv,2022 - The Bad Guys
movies to-watch,Películas,Película,pendiente,The Inspection,2022,NA,2022 - The Inspection.mkv,mkv,3583.9,/Volumes/movies to-watch/movies to-watch/2022 - The Inspection.mkv,2022 - The Inspection
movies to-watch,Películas,Película,pendiente,The Redeem Team,2022,NA,2022 - The Redeem Team.mp4,mp4,1567,/Volumes/movies to-watch/movies to-watch/2022 - The Redeem Team.mp4,2022 - The Redeem Team
movies to-watch,Películas,Película,pendiente,BS High,2023,NA,2023 - BS High.mp4,mp4,1839.6,/Volumes/movies to-watch/movies to-watch/2023 - BS High.mp4,2023 - BS High
movies to-watch,Películas,Película,pendiente,Brooklyn,2023,NA,2023 - Brooklyn 45.mkv,mkv,1437.2,/Volumes/movies to-watch/movies to-watch/2023 - Brooklyn 45.mkv,2023 - Brooklyn 45
movies to-watch,Películas,Película,pendiente,Ferrari,2023,NA,2023 - Ferrari.mkv,mkv,6735.2,/Volumes/movies to-watch/movies to-watch/2023 - Ferrari.mkv,2023 - Ferrari
movies to-watch,Películas,Película,pendiente,Hit Man,2023,NA,2023 - Hit Man.mkv,mkv,6918.2,/Volumes/movies to-watch/movies to-watch/2023 - Hit Man.mkv,2023 - Hit Man
movies to-watch,Películas,Película,pendiente,Sound of Freedom,2023,NA,2023 - Sound of Freedom.mkv,mkv,6574.8,/Volumes/movies to-watch/movies to-watch/2023 - Sound of Freedom.mkv,2023 - Sound of Freedom
movies to-watch,Películas,Película,pendiente,The Creator,2023,NA,2023 - The Creator (4K).mkv,mkv,14699.6,/Volumes/movies to-watch/movies to-watch/2023 - The Creator (4K).mkv,2023 - The Creator (4K)
movies to-watch,Películas,Película,pendiente,Conclave,2024,NA,2024 - Conclave.mkv,mkv,3982.8,/Volumes/movies to-watch/movies to-watch/2024 - Conclave.mkv,2024 - Conclave
movies to-watch,Películas,Película,pendiente,Flow,2024,NA,2024 - Flow.mkv,mkv,6151.1,/Volumes/movies to-watch/movies to-watch/2024 - Flow.mkv,2024 - Flow
movies to-watch,Películas,Película,pendiente,Ghostbusters Frozen Empire,2024,NA,2024 - Ghostbusters Frozen Empire (4K) 2.mkv,mkv,10138.5,/Volumes/movies to-watch/movies to-watch/2024 - Ghostbusters Frozen Empire (4K) 2.mkv,2024 - Ghostbusters Frozen Empire (4K) 2
movies to-watch,Películas,Película,pendiente,Ghostbusters Frozen Empire,2024,NA,2024 - Ghostbusters Frozen Empire (4K).mkv,mkv,20167.6,/Volumes/movies to-watch/movies to-watch/2024 - Ghostbusters Frozen Empire (4K).mkv,2024 - Ghostbusters Frozen Empire (4K)
movies to-watch,Películas,Película,pendiente,I Love You Forever,2024,NA,2024 - I Love You Forever.mkv,mkv,1332.4,/Volumes/movies to-watch/movies to-watch/2024 - I Love You Forever.mkv,2024 - I Love You Forever
movies to-watch,Películas,Película,pendiente,Kung Fu Panda,2024,NA,2024 - Kung Fu Panda 4 (4K).mkv,mkv,16281.5,/Volumes/movies to-watch/movies to-watch/2024 - Kung Fu Panda 4 (4K).mkv,2024 - Kung Fu Panda 4 (4K)
movies to-watch,Películas,Película,pendiente,On Becoming a Guinea Fowl,2024,NA,2024 - On Becoming a Guinea Fowl.mkv,mkv,6711.9,/Volumes/movies to-watch/movies to-watch/2024 - On Becoming a Guinea Fowl.mkv,2024 - On Becoming a Guinea Fowl
movies to-watch,Películas,Película,pendiente,The Life of Chuck,2024,NA,2024 - The Life of Chuck (4K).mkv,mkv,12142,/Volumes/movies to-watch/movies to-watch/2024 - The Life of Chuck (4K).mkv,2024 - The Life of Chuck (4K)
movies to-watch,Películas,Película,pendiente,The Order,2024,NA,2024 - The Order.mkv,mkv,4957.2,/Volumes/movies to-watch/movies to-watch/2024 - The Order.mkv,2024 - The Order
movies to-watch,Películas,Película,pendiente,Transformers One,2024,NA,2024 - Transformers One.mkv,mkv,6694.4,/Volumes/movies to-watch/movies to-watch/2024 - Transformers One.mkv,2024 - Transformers One
movies to-watch,Películas,Película,pendiente,A House of Dynamite,2025,NA,2025 - A House of Dynamite (4K).mkv,mkv,16629.3,/Volumes/movies to-watch/movies to-watch/2025 - A House of Dynamite (4K).mkv,2025 - A House of Dynamite (4K)
movies to-watch,Películas,Película,pendiente,Black Bag,2025,NA,2025 - Black Bag (4K).mkv,mkv,16507.7,/Volumes/movies to-watch/movies to-watch/2025 - Black Bag (4K).mkv,2025 - Black Bag (4K)
movies to-watch,Películas,Película,pendiente,Caught Stealing,2025,NA,2025 - Caught Stealing (4K).mkv,mkv,9768.2,/Volumes/movies to-watch/movies to-watch/2025 - Caught Stealing (4K).mkv,2025 - Caught Stealing (4K)
movies to-watch,Películas,Película,pendiente,Eddington,2025,NA,2025 - Eddington.mkv,mkv,2255.4,/Volumes/movies to-watch/movies to-watch/2025 - Eddington.mkv,2025 - Eddington
movies to-watch,Películas,Película,pendiente,Elio,2025,NA,2025 - Elio (4K).mkv,mkv,17645.5,/Volumes/movies to-watch/movies to-watch/2025 - Elio (4K).mkv,2025 - Elio (4K)
movies to-watch,Películas,Película,pendiente,Fixed,2025,NA,2025 - Fixed.mkv,mkv,4031.8,/Volumes/movies to-watch/movies to-watch/2025 - Fixed.mkv,2025 - Fixed
movies to-watch,Películas,Película,pendiente,Good Luck Have Fun Don't Die,2025,NA,2025 - Good Luck Have Fun Don't Die (4K).mp4,mp4,25514.7,/Volumes/movies to-watch/movies to-watch/2025 - Good Luck Have Fun Don't Die (4K).mp4,2025 - Good Luck Have Fun Don't Die (4K)
movies to-watch,Películas,Película,pendiente,Is This Thing On,2025,NA,2025 - Is This Thing On (4K).mp4,mp4,21976.6,/Volumes/movies to-watch/movies to-watch/2025 - Is This Thing On (4K).mp4,2025 - Is This Thing On (4K)
movies to-watch,Películas,Película,pendiente,Lost in Starlight,2025,NA,2025 - Lost in Starlight.mkv,mkv,4434,/Volumes/movies to-watch/movies to-watch/2025 - Lost in Starlight.mkv,2025 - Lost in Starlight
movies to-watch,Películas,Película,pendiente,Ne Zha,2025,NA,2025 - Ne Zha 2.mkv,mkv,7851.8,/Volumes/movies to-watch/movies to-watch/2025 - Ne Zha 2.mkv,2025 - Ne Zha 2
movies to-watch,Películas,Película,pendiente,No Other Choice,2025,NA,2025 - No Other Choice.mkv,mkv,6722.1,/Volumes/movies to-watch/movies to-watch/2025 - No Other Choice.mkv,2025 - No Other Choice
movies to-watch,Películas,Película,pendiente,Nuremberg,2025,NA,2025 - Nuremberg (4K).mp4,mp4,27411.7,/Volumes/movies to-watch/movies to-watch/2025 - Nuremberg (4K).mp4,2025 - Nuremberg (4K)
movies to-watch,Películas,Película,pendiente,Roofman,2025,NA,2025 - Roofman (4K).mkv,mkv,22920.8,/Volumes/movies to-watch/movies to-watch/2025 - Roofman (4K).mkv,2025 - Roofman (4K)
movies to-watch,Películas,Película,pendiente,Roofman,2025,NA,2025 - Roofman.mkv,mkv,9158.2,/Volumes/movies to-watch/movies to-watch/2025 - Roofman.mkv,2025 - Roofman
movies to-watch,Películas,Película,pendiente,Sentimental Value,2025,NA,2025 - Sentimental Value.mkv,mkv,6780.4,/Volumes/movies to-watch/movies to-watch/2025 - Sentimental Value.mkv,2025 - Sentimental Value
movies to-watch,Películas,Película,pendiente,Sorry Baby,2025,NA,2025 - Sorry Baby.mkv,mkv,1599.9,/Volumes/movies to-watch/movies to-watch/2025 - Sorry Baby.mkv,2025 - Sorry Baby
movies to-watch,Películas,Película,pendiente,Steve,2025,NA,2025 - Steve (4K).mkv,mkv,16807.9,/Volumes/movies to-watch/movies to-watch/2025 - Steve (4K).mkv,2025 - Steve (4K)
movies to-watch,Películas,Película,pendiente,Superman,2025,NA,2025 - Superman (4K).mkv,mkv,19330.9,/Volumes/movies to-watch/movies to-watch/2025 - Superman (4K).mkv,2025 - Superman (4K)
movies to-watch,Películas,Película,pendiente,The Accountant,2025,NA,2025 - The Accountant 2.mkv,mkv,15887.5,/Volumes/movies to-watch/movies to-watch/2025 - The Accountant 2.mkv,2025 - The Accountant 2
movies to-watch,Películas,Película,pendiente,The Baltimorons,2025,NA,2025 - The Baltimorons.mkv,mkv,1463,/Volumes/movies to-watch/movies to-watch/2025 - The Baltimorons.mkv,2025 - The Baltimorons
movies to-watch,Películas,Película,pendiente,The Life of Chuck,2025,NA,2025 - The Life of Chuck.mkv,mkv,3686.8,/Volumes/movies to-watch/movies to-watch/2025 - The Life of Chuck.mkv,2025 - The Life of Chuck
movies to-watch,Películas,Película,pendiente,The Lost Bus,2025,NA,2025 - The Lost Bus.mkv,mkv,2184.5,/Volumes/movies to-watch/movies to-watch/2025 - The Lost Bus.mkv,2025 - The Lost Bus
movies to-watch,Películas,Película,pendiente,The Perfect Neighbor,2025,NA,2025 - The Perfect Neighbor.mkv,mkv,3890.7,/Volumes/movies to-watch/movies to-watch/2025 - The Perfect Neighbor.mkv,2025 - The Perfect Neighbor
movies to-watch,Películas,Película,pendiente,The Running Man,2025,NA,2025 - The Running Man (4K).mp4,mp4,15310.3,/Volumes/movies to-watch/movies to-watch/2025 - The Running Man (4K).mp4,2025 - The Running Man (4K)
movies to-watch,Películas,Película,pendiente,Tow,2025,NA,2025 - Tow (4K).mkv,mkv,11389.5,/Volumes/movies to-watch/movies to-watch/2025 - Tow (4K).mkv,2025 - Tow (4K)
movies to-watch,Películas,Película,pendiente,The Lady Vanishes,1938,1938 - The Lady Vanishes,1938 - The Lady Vanishes.mkv,mkv,3733.9,/Volumes/movies to-watch/movies to-watch/1938 - The Lady Vanishes/1938 - The Lady Vanishes.mkv,1938 - The Lady Vanishes
movies to-watch,Películas,Película,pendiente,High Noon,1952,1952 - High Noon,1952 - High Noon.mkv,mkv,6406.1,/Volumes/movies to-watch/movies to-watch/1952 - High Noon/1952 - High Noon.mkv,1952 - High Noon
movies to-watch,Películas,Película,pendiente,The Wages of Fear,1953,1953 - The Wages of Fear,1953 - The Wages of Fear.mkv,mkv,5393.9,/Volumes/movies to-watch/movies to-watch/1953 - The Wages of Fear/1953 - The Wages of Fear.mkv,1953 - The Wages of Fear
movies to-watch,Películas,Película,pendiente,The 400 Blows,1959,1959 - The 400 Blows,1959 - The 400 Blows.mkv,mkv,4449.4,/Volumes/movies to-watch/movies to-watch/1959 - The 400 Blows/1959 - The 400 Blows.mkv,1959 - The 400 Blows
movies to-watch,Películas,Película,pendiente,Carnival of Souls,1962,1962 - Carnival of Souls,1962 - Carnival of Souls.mkv,mkv,3709.4,/Volumes/movies to-watch/movies to-watch/1962 - Carnival of Souls/1962 - Carnival of Souls.mkv,1962 - Carnival of Souls
movies to-watch,Películas,Película,pendiente,High and Low,1963,1963 - High and Low,1963 - High and Low.mkv,mkv,5908.9,/Volumes/movies to-watch/movies to-watch/1963 - High and Low/1963 - High and Low.mkv,1963 - High and Low
movies to-watch,Películas,Película,pendiente,Kwaidan,1964,1964 - Kwaidan,1964 - Kwaidan.mkv,mkv,9668.4,/Volumes/movies to-watch/movies to-watch/1964 - Kwaidan/1964 - Kwaidan.mkv,1964 - Kwaidan
movies to-watch,Películas,Película,pendiente,Andrei Rublev,1966,1966 - Andrei Rublev,1966 - Andrei Rublev.mkv,mkv,10583.4,/Volumes/movies to-watch/movies to-watch/1966 - Andrei Rublev/1966 - Andrei Rublev.mkv,1966 - Andrei Rublev
movies to-watch,Películas,Película,pendiente,Playtime,1967,1967 - Playtime,1967 - Playtime.mkv,mkv,4750.9,/Volumes/movies to-watch/movies to-watch/1967 - Playtime/1967 - Playtime.mkv,1967 - Playtime
movies to-watch,Películas,Película,pendiente,Amarcord,1973,1973 - Amarcord,1973 - Amarcord.mkv,mkv,6629.5,/Volumes/movies to-watch/movies to-watch/1973 - Amarcord/1973 - Amarcord.mkv,1973 - Amarcord
movies to-watch,Películas,Película,pendiente,"Salo, or the 120 Days of Sodom",1975,"1975 - Salo, or the 120 Days of Sodom","1975 - Salo, or the 120 Days of Sodom.mkv",mkv,3677.8,"/Volumes/movies to-watch/movies to-watch/1975 - Salo, or the 120 Days of Sodom/1975 - Salo, or the 120 Days of Sodom.mkv","1975 - Salo, or the 120 Days of Sodom"
